2017_MtCO2eq_AR4,CO2_IPCM0EL,CH4_IPCM0EL,N2O_IPCM0EL,HFCS_IPCM0EL,PFCS_IPCM0EL,SF6_IPCM0EL,NF3_IPCM0EL,FGASES_IPCM0EL,KYOTOGHG_IPCM0EL,KYOTOGHG_IPC1,KYOTOGHG_IPC2,KYOTOGHG_IPCMAG,KYOTOGHG_IPC4,KYOTOGHG_IPC5,CO2_IPC1,CO2_IPC2,CO2_IPCMAG,CO2_IPC4,CO2_IPC5,CH4_IPC1,CH4_IPC2,CH4_IPCMAG,CH4_IPC4,CH4_IPC5,N2O_IPC1,N2O_IPC2,N2O_IPCMAG,N2O_IPC4,N2O_IPC5,HFCS_IPC2,PFCS_IPC2,SF6_IPC2,NF3_IPC2,FGASES_IPC2
SVN,0.031163602983188286,0.00442813866516676,0.0016380965095241303,0.0007502232274994376,3.661504042235283e-05,3.3183757617827866e-05,,0.0008200241241835356,0.03804988326850189,0.029381014839969025,0.0037846944401714387,0.0035498561858434002,0.0011690495940431963,0.00016515907899113447,0.028153937741616893,0.0029116585706409305,4.048074251772589e-05,5.7500744685736526e-05,,0.0009024588572488199,1.0390386033763331e-05,0.002497176397005653,0.0010181990692791265,,0.00032472317329917196,4.256469592744655e-05,0.0010123228663111326,9.334348414658158e-05,0.00016515907899113447,0.0007502232274994376,3.661504042235283e-05,3.3183757617827866e-05,,0.0008200241241835356
SWE,0.09299867695099537,0.009564359787976776,0.010736452415699824,0.0023888863708811958,7.67641972011705e-05,9.881884612640154e-05,1.193100053333628e-07,0.0025645428667458677,0.11586382215702613,0.07741834451014323,0.02018790516093443,0.01510918688145407,0.002630440285744084,0.0005179663051894824,0.07544163180458847,0.017167117106602188,0.0002676610451921179,0.00012221452851468546,,0.000616665528612607,1.9017701312736807e-05,0.0069179698084624215,0.0020106477776949375,,0.0013600681633813376,0.0004372524601362533,0.007923430109164504,0.0004975884727540468,0.0005179663051894824,0.0023888863708811958,7.67641972011705e-05,9.881884612640154e-05,1.193100053333628e-07,0.0025645428667458677
SWZ,0.0028285522715221613,0.0021563566248620127,0.0009092164906620129,,,,,,0.005894041441289501,0.003285427052283679,2.653735233224345e-05,0.0020947614258939344,0.00046369537349222545,2.3689492536683598e-05,0.0028178491875447435,1.0372967289251066e-05,2.691720688124591e-07,,,0.00042988621998708967,,0.0012898055650354687,0.00043674878559613956,,3.774201220585735e-05,1.6165014636167534e-05,0.0008046830371492373,2.6936094676500175e-05,2.3689492536683598e-05,,,,,
SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYC,0.0009000873896224509,0.0002085968107881115,4.0432473707631655e-05,,,,,,0.00114911247683036,0.001020801387736381,5.551752618403862e-05,9.196887238085448e-06,4.246186237550666e-05,2.1143837465191996e-05,0.0008445782580140811,5.551752618403862e-05,0.0,,,0.00016523253152823437,,2.817849187544744e-06,4.05478991230744e-05,,1.099332643115784e-05,6.984077091852353e-10,6.379038050540703e-06,1.9141521303848105e-06,2.1143837465191996e-05,,,,,
SYR,0.09526773075420784,0.02128045918419785,0.010639285202336214,,,,,,0.12718768500513364,0.09339846861721068,0.005196662067623664,0.015319471001951562,0.012600887671687572,0.0006723425517343482,0.091618398846692,0.002396021760199474,0.0012533731066339073,,,0.0009662156594515527,,0.008169181311861673,0.012145062212884625,,0.000813749178871285,0.0028006403074241903,0.0058967696783817835,0.0004556995401679196,0.0006723425517343482,,,,,
TCA,0.00045053687613175365,4.19938647819843e-05,2.5441860207496037e-06,,,,,,0.0004950701000534781,0.0004534749776157505,4.412188971396491e-09,1.2307497252071311e-08,4.054370183524011e-05,1.0421865692520442e-06,0.00045053687613175365,4.140414584126777e-09,,,,1.444160825141163e-06,,5.246609792851612e-09,4.054370183524011e-05,,1.4947801164225957e-06,2.716904415130278e-10,7.060887459219698e-09,,1.0421865692520442e-06,,,,,
TCD,0.0022942375302181526,0.10381886525898912,0.054246377563426526,,,,,,0.16035969021702554,0.00985796007198475,0.0002767691597925082,0.14909710777129853,0.0009645157578786688,0.00016348226250133908,0.0020161881976361886,0.00027668521403582263,1.4800266496850968e-06,,,0.00752720613760835,,0.09579449037741015,0.00049733663548399,,0.0003145657367402112,9.904549966945274e-08,0.05330114834314638,0.0004671791223946789,0.00016348226250133908,,,,,
TGO,0.0082934210317564,0.007555537830489749,0.011988713241057646,,,,,,0.027837672103303797,0.011108332117817147,0.0017825881432192636,0.014355353986417152,0.00047238375930918773,0.00011894693993569745,0.006453330045207483,0.0017825461703409205,3.001900259077978e-05,2.7500629890211002e-05,,0.004411349513829634,,0.0028392553554995783,0.00030484901540385,,0.0002435686130233432,5.116493869988892e-08,0.011486088022902461,0.0001400467058786295,0.00011894693993569745,,,,,
THA,0.7297413023257118,0.20869103989999113,0.05597104313453271,,,0.002686893807115167,,0.0026868938071151673,0.9970902791673508,0.7472248949350189,0.05962457232988285,0.1496440143761054,0.03723435024230103,0.0033626571484344555,0.6700611159320247,0.05552550103092375,0.003976300629806379,0.00017846448142580615,,0.06382248975733928,6.567496274299934e-05,0.10941447953526123,0.03538838305278412,,0.013341289245654791,0.0013463640186024092,0.03625323421103778,0.0016673306192898992,0.0033626571484344555,,,0.002686893807115167,,0.0026868938071151673
TJK,0.006452490587640627,0.010836557730547432,0.007163511146767877,7.361413268154239e-05,0.0,,,7.361413268154239e-05,0.024526012002055855,0.004105367230710529,0.002672413164086897,0.016076032134080768,0.0016559769556981681,1.6486317019881762e-05,0.0038552088757873642,0.002597071847461548,0.0,,,0.00023047307498038562,,0.009127212260036377,0.0014789773277265265,,1.949283429557745e-05,1.6067847422803916e-06,0.006948819874044388,0.00017698913475205628,1.6486317019881762e-05,7.361413268154239e-05,0.0,,,7.361413268154239e-05
TKL,8.986812981979669e-11,8.143367991680843e-07,1.39293292712376e-07,,,,,,9.537287281445662e-07,1.1290284545433241e-08,1.0983462804747277e-08,9.257118318507385e-07,3.972523070755526e-09,1.7714023711409043e-09,,8.986812981979669e-11,,,,9.741905063366872e-09,,8.006326543891558e-07,3.972523070755526e-09,,1.5483165227488532e-09,1.0893430980701945e-08,1.250791774615824e-07,,1.7714023711409043e-09,,,,,
TKM,0.12298389137470919,0.09886228805548636,0.004706208984187896,0.000490369137679083,,,,0.000490369137679083,0.22704284149781923,0.19571659361105254,0.006306844699791065,0.022949510691499805,0.0017259667303348091,0.0003440516837760373,0.11662101288233047,0.005197921253973948,0.0011650831570398004,,,0.07888277823552398,2.6056762875218243e-08,0.018465548098137104,0.0015140456675819466,,0.0002128234796372328,0.0006185543081380335,0.0033190053549579292,0.00021192106275286232,0.0003440516837760373,0.000490369137679083,,,,0.000490369137679083
TLS,0.0010584300731707127,0.0054396850332285515,0.0005501175300000772,,,,,,0.007048085731325141,0.004670532037596505,8.000030612140137e-06,0.0019671219028534405,0.00039488083944918374,7.6254226729305326e-06,0.0010501194432588359,7.99394454478043e-06,,3.134114825857839e-07,,0.0036144944184913325,,0.0014574452411366635,0.00036764044140469814,,5.887115916362936e-06,6.044514210148485e-09,0.000509676661716777,2.692140416908019e-05,7.6254226729305326e-06,,,,,
TON,0.00032472317329917196,0.00016034478984521382,4.692777663118196e-05,,,,,,0.0005320062329951535,0.00031622366543475236,1.4885261575495165e-05,0.0001624875052846144,3.687737091199541e-05,1.519271290935627e-06,0.00031120790647278624,1.3510230080984615e-05,,,,2.9425086362228978e-06,,0.00012052512016138722,3.687737091199541e-05,,2.0690530379089617e-06,1.375010508071379e-06,4.196448376714433e-05,,1.519271290935627e-06,,,,,
TTO,0.1387558300051963,0.049456012958161294,0.0007370857165781372,,,,,,0.18894888670705737,0.13090480311117314,0.051277216149455934,0.0006716919721200347,0.00591880543951176,0.00017638892259175403,0.08843811385465705,0.05027721232293842,4.038630354145457e-05,,,0.04237812648321276,0.0009998569214433174,0.0002028905979774061,0.00587494378164352,,8.842006551696964e-05,9.426478882620636e-09,0.00042841716924509125,4.383857278515092e-05,0.00017638892259175403,,,,,
TUN,0.05179705024773168,0.019822741119351957,0.007306009068741726,,0.0,,,0.0,0.07892559057143365,0.05471836258039146,0.008321962589029511,0.01028650315986487,0.005316494635292395,0.0002822676068554167,0.04376197228217529,0.007745465104990978,0.000289717792761266,,,0.010472652875315245,0.0,0.004475568017694139,0.004874310361950861,,0.0004838213686576043,0.0005766024162343922,0.005521112417213608,0.0004422052597807052,0.0002822676068554167,,0.0,,,0.0
TUR,0.8977159219960821,0.1137326492591698,0.09144001411373504,0.016891355295889907,0.00015342765949431827,0.00015344444864565535,,0.017198386900967585,1.1200871821343463,0.7998183805493053,0.14942890337459847,0.1312546470521605,0.03642196518197589,0.003162866247522666,0.7725274051864166,0.12214233516393581,0.0030421942222870787,4.009039474913773e-06,,0.018660302253647756,3.4394675158018024e-05,0.0708225165429619,0.024215622566710757,,0.008630673109240901,0.010053973413845686,0.0573899362869115,0.012202355191822565,0.003162866247522666,0.016891355295889907,0.00015342765949431827,0.00015344444864565535,,0.017198386900967585
TUV,2.9511130762831748e-05,2.0154536722651895e-05,2.8298114578724456e-06,,,,,,5.249547894335609e-05,2.829181864697303e-05,1.3482947710061785e-06,1.4063852346326317e-05,8.779886691749603e-06,1.177926857812701e-08,2.829181864697303e-05,1.2195219802504285e-06,,,,,,1.1374650030902294e-05,8.779886691749603e-06,,,1.287895799070871e-07,2.689202315424022e-06,,1.177926857812701e-08,,,,,
TWN,0.6143960550806111,0.02141980914029599,0.011741702852010193,0.000449214730463955,0.012160172449088036,0.008357849400012616,0.004884803581536565,0.02585193522890532,0.6734095023018226,0.587132571953037,0.05884849380932424,0.010673493098185605,0.014134996375117384,0.0026201569305500947,0.5815841771649006,0.031235166740762786,0.001518033091024514,5.864240697666103e-05,,0.002190564520711405,4.718381118907312e-05,0.005136011258418299,0.014046013873030621,,0.003357830267425032,0.0017143192565946784,0.0040193228301077626,3.0178499528482473e-05,0.0026201569305500947,0.000449214730463955,0.012160172449088036,0.008357849400012616,0.004884803581536565,0.02585193522890532
TZA,0.025519719896821953,0.11752133112278382,0.05395067863550141,,,,,,0.1969919395194989,0.04638128975515853,0.0035884712339187886,0.12609534084626192,0.01976649746237259,0.0011603821946654053,0.022439330355242912,0.002912917756991215,0.00016745709408040344,,,0.02188046148010836,,0.07703807023235736,0.018602799410318102,,0.0020614139740505696,0.0006755954498059162,0.048889798829316745,0.0011636560791761445,0.0011603821946654053,,,,,
UGA,0.011991021749366502,0.06150138958498174,0.029155830347659832,,,,,,0.10264824168200809,0.02477092374718617,0.0022778681076644556,0.06287117446969943,0.011945481176364549,0.0007828571404109747,0.009710845133393192,0.0022774483788810273,2.5574074774275896e-06,,,0.013533944757248303,,0.03681147349299719,0.01115597133473624,,0.001526091883666334,2.724039804448557e-07,0.026057182604001673,0.0007895308280674819,0.0007828571404109747,,,,,
UKR,0.47747695823169634,0.13355245227703777,0.07127183620562172,0.002118581034353481,0.00014449373233905053,5.9647657412971405e-05,,0.0023225692230995514,0.6846242356662388,0.4648387146982837,0.10991899353294182,0.08165361779932478,0.02564374975232497,0.002568950018971863,0.3749143412215076,0.10111518230053682,0.0014286308601543225,1.893312596287604e-05,,0.08676108750046997,0.0031695819080575153,0.020312564609612588,0.023309428123289424,,0.003163495840697808,0.0033116601012479372,0.05991229641092284,0.002315433833781273,0.002568950018971863,0.002118581034353481,0.00014449373233905053,5.9647657412971405e-05,,0.0023225692230995514
UMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URY,0.018772369838823067,0.04042302981000453,0.01793668983101766,0.00017224410085540126,,0.00017906469358610832,,0.00035131299172934394,0.07748340247157459,0.01851843392484905,0.0012255870611709652,0.05502434486351057,0.002545235342708174,0.00016989781695603805,0.017608461922376865,0.0008678522190551708,0.00029601372451268794,,,0.0004972946626056471,1.0382201322486483e-08,0.037507803544704454,0.0024180575213294505,,0.00041263536698819364,6.414505132740381e-06,0.017220632526489272,0.00012715053900780025,0.00016989781695603805,0.00017224410085540126,,0.00017906469358610832,,0.00035131299172934394
USA,11.172016306940344,1.3773750501728212,0.7902575884559877,0.3027650619941294,0.008696360663847403,0.012793753047672796,0.0012730583865766865,0.32552821310578706,13.66517715867494,11.416980937897373,0.8021338143830867,1.1376169449098303,0.27482875362672,0.03361670785793399,10.726100644714137,0.42863584794125725,0.017279604420560927,,0.0,0.5945472907766867,0.0005938112963549454,0.5218307480985053,0.26040330493347036,0.0,0.09633300240654845,0.04737562724309977,0.5985065923907642,0.01442544869324965,0.03361670785793399,0.3027650619941294,0.008696360663847403,0.012793753047672796,0.0012730583865766865,0.32552821310578706
UZB,0.21177163930596188,0.27151226664446265,0.02736862518782286,0.00020013717715811757,,,,0.00020013717715811757,0.5108525319035508,0.4041662894605724,0.021017708965771844,0.06370349664723741,0.021548875741200138,0.00041616108876898984,0.1942282353450164,0.016646023821976167,0.0008973591525301682,,,0.2097407815873449,1.2775494845593676e-05,0.041560914541878186,0.020197768787344993,,0.00019741523599758618,0.004158672786205901,0.02124520196638989,0.0013511279402943185,0.00041616108876898984,0.00020013717715811757,,,,0.00020013717715811757
VAT,1.1608438963271761e-05,1.0421445963737015e-06,4.4837527289709873e-07,5.498866791691917e-07,1.7520738606640386e-08,1.2125125095671785e-08,,5.795195312792177e-07,1.3678541323139295e-05,1.0937712367353612e-05,1.4845597205461206e-06,8.020387458136402e-07,4.2547906776109433e-07,2.8784999967501082e-08,1.0672443776227035e-05,8.975480304827109e-07,1.1539393578397834e-08,2.702423772102008e-08,,1.7457779289126168e-07,4.3391561630799966e-10,5.055633196391813e-07,3.615753604841617e-07,,9.073486975757577e-08,7.05060410402571e-09,2.8493288463018534e-07,3.68815681998297e-08,2.8784999967501082e-08,5.498866791691917e-07,1.7520738606640386e-08,1.2125125095671785e-08,,5.795195312792177e-07
VCT,0.00045786114340257443,0.00020412879788851907,3.188049974528353e-05,1.1109381439775719e-05,,,,1.1109381439775719e-05,0.0007049764646458853,0.00046325465826962595,1.3258182946536022e-05,3.344189081963617e-05,0.00018253375198114185,1.2478536731318273e-05,0.0004536008962507789,2.1479620491934495e-06,2.1120752382103448e-06,,,8.089013114226901e-06,,1.9113399475358423e-05,0.00017692617543454205,,1.5751581784490823e-06,7.550710949480325e-10,1.2217045699242549e-05,5.608835732950086e-06,1.2478536731318273e-05,1.1109381439775719e-05,,,,1.1109381439775719e-05
VEN,0.35432055832699816,0.14584903658073994,0.03015373553026021,0.004187424207870729,0.0,0.0007657951653646211,,0.004953219373235349,0.5352767596756254,0.3989987985433971,0.031979975466956,0.08172161386224013,0.020075207982583977,0.0025009539560565063,0.326558017675928,0.026720144217426404,0.0010425433387179581,,,0.07075410075126312,0.00019586223949890206,0.0559813264897267,0.018918015726672628,,0.0016868899805976502,0.00011070346662916901,0.024697890938869673,0.0011573391609855513,0.0025009539560565063,0.004187424207870729,0.0,0.0007657951653646211,,0.004953219373235349
VGB,0.00040031632719457797,3.123411741880421e-05,1.2119039028312082e-05,,,,,,0.00044367431052270365,0.0004043247370763166,1.0435506877981854e-06,1.8908781693437206e-05,1.5436575332528014e-05,3.9532155467178324e-06,0.000399287991675179,1.0433408234064714e-06,,,,3.1431389947015434e-06,,1.2654822820358085e-05,1.5436575332528014e-05,,1.9117596763192703e-06,2.164121607355433e-10,6.2539588730791205e-06,,3.9532155467178324e-06,,,,,
VNM,0.46918164842041454,0.22660653342744563,0.06616583555521853,,,,,,0.7619540174030788,0.43716368749855833,0.08672079353726087,0.1845830777662297,0.05003754718760097,0.003449121277820649,0.3775729033357414,0.08672037380847743,0.004888581140587418,,,0.0577869997160345,,0.12359102905993799,0.045228294787081465,,0.0018037005010256985,4.713554237897888e-07,0.056103467565704286,0.0048090425361277875,0.003449121277820649,,,,,
VUT,0.0004030235778476895,0.0008575059045436674,0.00030873150665056023,,,,,,0.0015692819754810885,0.0004079973639313127,1.039185508450533e-05,0.00100676145993071,0.00014149057289362227,2.636736217495506e-06,0.00039609805292112533,6.9376970612835425e-06,,,,9.30181943394248e-06,,0.0007140635928071044,0.00013413692460796146,,2.603157914821256e-06,3.4541580232217873e-06,0.00029269786712360574,7.355117336402817e-06,2.636736217495506e-06,,,,,
WSM,0.0005722162504475682,0.0004143982278785917,0.00012009699680229054,,,,,,0.0011066988832649474,0.0005938742556724596,5.129715326666878e-06,0.0004110194111719952,9.276215978153363e-05,3.917538600126442e-06,0.000569571959111971,2.6581423854503402e-06,,,,2.028087508646376e-05,,0.0003076402118136471,8.646832667402882e-05,,4.035062659486317e-06,2.471782805608251e-06,0.00010337919935834816,6.29362324311308e-06,3.917538600126442e-06,,,,,
YEM,0.05250135514632408,0.021174687530773964,0.0170464450813666,,,,,,0.09072227789407293,0.05501343191514142,0.005296137789296131,0.023915096757776217,0.0061721117603106375,0.0003257515088185708,0.049786969103894366,0.0027036829584522926,1.0556388767609156e-05,,,0.005043461061672397,,0.010833619629063438,0.005297606840038129,,0.00018282336484170725,0.0025924548308438383,0.013070983909127077,0.0008745049202725067,0.0003257515088185708,,,,,
ZAF,0.9221405694969401,0.13205800794364192,0.057302842564350163,0.002846810473601285,0.0030329601890516597,0.0009337286516142155,,0.0068136672057805305,1.118314877346321,0.8665986990434628,0.08074994172860402,0.10998237257923947,0.056403993374638826,0.004579660755984314,0.8465159359427771,0.07301014296218933,0.002614490591973815,,,0.014815376733054383,0.0002188046148010836,0.062112094964869656,0.05491185754955182,,0.005267596232023017,0.0007075158237856256,0.045255787022396,0.0014921358250869982,0.004579660755984314,0.002846810473601285,0.0030329601890516597,0.0009337286516142155,,0.0068136672057805305
ZMB,0.01014757293255016,0.04118609673827687,0.03484924143047068,2.20945231596567e-06,,,,2.20945231596567e-06,0.08618521960960658,0.018081286396908654,0.002820787289028741,0.05835258425170391,0.006581557188544775,0.0003492143478122032,0.007857322825774574,0.0022902501067755855,,,,0.009548410094206506,,0.025389603973959236,0.006248292534502841,,0.0006755744633667448,0.0005282916332618146,0.03296298027774468,0.0003331807082852487,0.0003492143478122032,2.20945231596567e-06,,,,2.20945231596567e-06
ZWE,0.028502732360645665,0.014070148278077737,0.010772968819858073,,,,,,0.053346059322973184,0.027128750188093687,0.0015672253044422908,0.02342170557285645,0.000851860552406559,0.0003763917865391746,0.027127910730526828,0.001374800643679665,,,,3.620160757067612e-09,2.8474400667764267e-06,0.013544437976834007,0.0005229191048339343,,8.325740148080366e-07,0.000189578899610983,0.009877267596022445,0.00032894144757262465,0.0003763917865391746,,,,,
EU28,7.480650870272461,0.9544895705102865,0.5228965947792793,0.2206568170616783,0.006719811931855647,0.014117615679019337,0.000343210073000522,0.2418370743934084,9.199874657701496,7.109162145516904,0.852005002067376,0.923103078951234,0.292628840626527,0.022974845520867527,6.868677489729798,0.5835230932935077,0.021760119571560935,0.006688747000595672,0.0,0.17905467885733575,0.0034138648742865264,0.5081524418234847,0.2638687935352008,0.0,0.06142940441970868,0.0232304871076852,0.39319070286644625,0.02207147732120941,0.022974845520867527,0.2206568170616783,0.006719811931855647,0.014117615679019337,0.000343210073000522,0.2418370743934084
EARTH,74.48637483941629,16.920633898226757,6.531020912065628,1.8299691981431536,0.10827601935880111,0.11548352477652851,0.008241247556143826,2.0619693373509054,100.0,74.1325346160584,9.303427676089193,12.768308135756874,3.442339266049535,0.3533906443274834,67.26844541507188,6.815218812793852,0.3466576680154195,0.05602167112469317,3.001255975395416e-05,6.257363035834855,0.031865868687954636,7.53000934229075,3.1013956079334193,2.5201985207766858e-06,0.606726269051712,0.3943724563470188,4.891642212859905,0.28492134102672745,0.35335811221768965,1.8299691981431536,0.10827601935880111,0.11548352477652851,0.008241247556143826,2.0619693373509054
